sample_ID,ampset_name,barcode,gene,polymerase,pass_fail,size_or_fail_peak1,size_or_fail_peak2,conc_or_fail_peak1,conc_or_fail_peak2
2725,JL07_AMPA,39,DQB1,La Taq,PASSED,5879,,1.5167999999999999,
1529,JL07_AMPA,44,DQB1,La Taq,PASSED,6512,,.65800000000000003,
3527,JL07_AMPA,54,DQB1,La Taq,PASSED,6902,,39.573500000000003,
3159,JL07_AMPA,55,DQB1,La Taq,PASSED,7610,,11.3156,
3083,JL07_AMPA,60,DQB1,La Taq,PASSED,6805,,1.1596,
2119,JL07_AMPA,66,DQB1,La Taq,PASSED,6269,,74.011399999999995,
5796,JL07_AMPA,71,DQB1,La Taq,PASSED,6220,,72.233199999999997,
1423,JL07_AMPA,82,DQB1,La Taq,PASSED,6366,,77.328599999999994,
3018,JL07_AMPA,85,DQB1,La Taq,PASSED,6220,,87.491600000000005,
3547,JL07_AMPA,88,DQB1,La Taq,PASSED,6464,,66.929299999999998,
1921,JL07_AMPA,90,DQB1,La Taq,PASSED,6659,,56.901299999999999,
1397,JL07_AMPA,91,DQB1,La Taq,PASSED,7282,,21.397500000000001,
2563,JL07_AMPA,103,DQB1,La Taq,PASSED,6512,,60.2254,
2950,JL07_AMPA,107,DQB1,La Taq,PASSED,6366,,73.008700000000005,
3321,JL07_AMPA,112,DQB1,La Taq,PASSED,7142,,44.783499999999997,
2327,JL07_AMPA,113,DQB1,La Taq,PASSED,6220,,77.621099999999998,
647,JL07_AMPA,120,DQB1,La Taq,PASSED,6415,,74.402199999999993,
2891,JL07_AMPA,125,DQB1,La Taq,PASSED,7095,,.75819999999999999,
2328,JL07_AMPA,129,DQB1,La Taq,PASSED,6951,,54.865499999999997,
1223,JL07_AMPA,143,DQB1,La Taq,PASSED,7610,,1.1814,
5047,JL07_AMPA,148,DQB1,La Taq,PASSED,6659,,68.712199999999996,
4403,JL07_AMPA,149,DQB1,La Taq,PASSED,7142,,26.051600000000001,
5291,JL07_AMPA,172,DQB1,La Taq,PASSED,6610,,67.193799999999996,
6245,JL07_AMPA,175,DQB1,La Taq,PASSED,6707,,70.744699999999995,
802,JL07_AMPA,185,DQB1,La Taq,PASSED,6464,,52.992199999999997,
3332,JL07_AMPA,187,DQB1,La Taq,PASSED,6756,,60.907400000000003,
3489,JL07_AMPA,188,DQB1,La Taq,PASSED,7329,,25.156300000000002,
3856,JL07_AMPA,201,DQB1,La Taq,PASSED,6659,,63.895000000000003,
2593,JL07_AMPA,209,DQB1,La Taq,PASSED,7470,,7.6605999999999996,
269,JL07_AMPA,214,DQB1,La Taq,PASSED,7000,,48.143700000000003,
3659,JL07_AMPA,218,DQB1,La Taq,PASSED,7516,,23.8428,
3654,JL07_AMPA,233,DQB1,La Taq,PASSED,7423,,16.2333,
2352,JL07_AMPA,245,DQB1,La Taq,PASSED,6269,,72.663499999999999,
4102,JL07_AMPA,249,DQB1,La Taq,PASSED,7095,,41.750500000000002,
4198,JL07_AMPA,252,DQB1,La Taq,PASSED,6951,,33.176400000000001,
4156,JL07_AMPA,259,DQB1,La Taq,PASSED,7329,,1.4844999999999999,
4127,JL07_AMPA,264,DQB1,La Taq,PASSED,7376,,26.6723,
1618,JL07_AMPA,307,DQB1,La Taq,PASSED,7188,,21.576599999999999,
712,JL07_AMPA,313,DQB1,La Taq,PASSED,7423,,18.243400000000001,
4388,JL07_AMPA,349,DQB1,La Taq,PASSED,7001,,32.517299999999999,
4337,JL07_AMPA,364,DQB1,La Taq,PASSED,6902,,2.6389,
4390,JL07_AMPA,367,DQB1,La Taq,PASSED,7938,,15.8172,
4143,JL07_AMPA,380,DQB1,La Taq,PASSED,7048,,27.962299999999999,
1633,JL07_AMPA,393,DQB1,La Taq,PASSED,6415,,56.286900000000003,
4094,JL07_AMPA,395,DQB1,La Taq,PASSED,6561,,64.234499999999997,
4181,JL07_AMPA,396,DQB1,La Taq,PASSED,7282,,30.485299999999999,
4411,JL07_AMPA,397,DQB1,La Taq,PASSED,6902,,51.567,
4417,JL07_AMPA,400,DQB1,La Taq,PASSED,6805,,57.496699999999997,
4385,JL07_AMPA,402,DQB1,La Taq,PASSED,6756,,36.084800000000001,
3717,JL07_AMPA,404,DQB1,La Taq,PASSED,6951,,42.842199999999998,
4287,JL07_AMPA,407,DQB1,La Taq,PASSED,6464,,72.697400000000002,
1606,JL07_AMPA,408,DQB1,La Taq,PASSED,6512,,52.245100000000001,
4025,JL07_AMPA,410,DQB1,La Taq,PASSED,6805,,48.311700000000002,
4078,JL07_AMPA,412,DQB1,La Taq,PASSED,6659,,64.984800000000007,
4182,JL07_AMPA,413,DQB1,La Taq,PASSED,7188,,32.8125,
3697,JL07_AMPA,416,DQB1,La Taq,PASSED,6951,,29.590900000000001,
4259,JL07_AMPA,422,DQB1,La Taq,PASSED,6464,,62.293700000000001,
4199,JL07_AMPA,429,DQB1,La Taq,PASSED,7985,,16.224,
4312,JL07_AMPA,431,DQB1,La Taq,PASSED,6464,,78.627899999999997,
4011,JL07_AMPA,433,DQB1,La Taq,PASSED,7329,,35.718600000000002,
1534,JL07_AMPA,437,DQB1,La Taq,PASSED,6902,,45.088799999999999,
1587,JL07_AMPA,441,DQB1,La Taq,PASSED,6269,,69.113399999999999,
4307,JL07_AMPA,444,DQB1,La Taq,PASSED,6902,,36.124499999999998,
4404,JL07_AMPA,446,DQB1,La Taq,PASSED,6805,,30.300599999999999,
3984,JL07_AMPA,449,DQB1,La Taq,PASSED,6805,,1.4958,
4386,JL07_AMPA,3,DQB1,La Taq,PASSED,6025,,73.9084,
4023,JL07_AMPA,5,DQB1,La Taq,PASSED,6854,,29.895099999999999,
1956,JL07_AMPA,13,DQB1,La Taq,PASSED,6464,,75.266999999999996,
1802,JL07_AMPA,16,DQB1,La Taq,PASSED,6707,,93.757499999999993,
4316,JL07_AMPA,17,DQB1,La Taq,PASSED,6610,,52.180999999999997,
4292,JL07_AMPA,22,DQB1,La Taq,PASSED,6707,,47.212299999999999,
4320,JL07_AMPA,27,DQB1,La Taq,PASSED,7095,,39.272100000000002,
4387,JL07_AMPA,30,DQB1,La Taq,PASSED,6561,,66.021699999999996,
4419,JL07_AMPA,51,DQB1,La Taq,PASSED,6659,,60.994599999999998,
1595,JL07_AMPA,63,DQB1,La Taq,PASSED,6805,,.92169999999999996,
4288,JL07_AMPA,68,DQB1,La Taq,PASSED,6951,,28.2377,
1934,JL07_AMPA,74,DQB1,La Taq,PASSED,6707,,1.1904999999999999,
4291,JL07_AMPA,77,DQB1,La Taq,PASSED,6707,,78.658100000000005,
4081,JL07_AMPA,78,DQB1,La Taq,PASSED,7142,,32.136600000000001,
1919,JL07_AMPA,79,DQB1,La Taq,PASSED,6512,,63.0426,
1868,JL07_AMPA,87,DQB1,La Taq,PASSED,6122,,.58340000000000003,
4315,JL07_AMPA,92,DQB1,La Taq,PASSED,7657,,.58140000000000003,
4418,JL07_AMPA,104,DQB1,La Taq,PASSED,6854,,.65710000000000002,
3982,JL07_AMPA,105,DQB1,La Taq,PASSED,7704,,16.043700000000001,
4144,JL07_AMPA,111,DQB1,La Taq,PASSED,7188,,30.528500000000001,
4101,JL07_AMPA,114,DQB1,La Taq,PASSED,6756,,60.536200000000001,
4065,JL07_AMPA,134,DQB1,La Taq,PASSED,6707,,47.5336,
1908,JL07_AMPA,135,DQB1,La Taq,PASSED,6902,,43.088999999999999,
1861,JL07_AMPA,136,DQB1,La Taq,PASSED,6500,,64.001000000000005,
4249,JL08_AMPA,4,DQB1,La Taq,PASSED,7001,,54.757399999999997,
1585,JL08_AMPA,14,DQB1,La Taq,PASSED,7146,,.47820000000000001,
4269,JL08_AMPA,18,DQB1,La Taq,PASSED,6650,,.60019999999999996,
75,JL08_AMPA,21,DQB1,La Taq,PASSED,6700,,.90269999999999995,
3105,JL08_AMPA,23,DQB1,La Taq,PASSED,7388,,.98860000000000003,
4580,JL08_AMPA,29,DQB1,La Taq,PASSED,8210,,1.3217000000000001,
3961,JL08_AMPA,32,DQB1,La Taq,PASSED,6950,,.71,
1955,JL08_AMPA,39,DQB1,La Taq,PASSED,5751,,2.3807999999999998,
3959,JL08_AMPA,44,DQB1,La Taq,PASSED,7340,,.4229,
4445,JL08_AMPA,54,DQB1,La Taq,PASSED,7049,,36.042700000000004,
4256,JL08_AMPA,55,DQB1,La Taq,PASSED,7388,,.54079999999999995,
3960,JL08_AMPA,60,DQB1,La Taq,PASSED,6750,,.67579999999999996,
2865,JL08_AMPA,66,DQB1,La Taq,PASSED,7146,,.81879999999999997,
4398,JL08_AMPA,71,DQB1,La Taq,PASSED,8162,,.85409999999999997,
3941,JL08_AMPA,82,DQB1,La Taq,PASSED,6650,,1.6533,
2405,JL08_AMPA,85,DQB1,La Taq,PASSED,7581,,4.5427999999999997,
393,JL08_AMPA,88,DQB1,La Taq,PASSED,7291,,.40670000000000001,
3918,JL08_AMPA,90,DQB1,La Taq,PASSED,7291,,.52329999999999999,
3983,JL08_AMPA,91,DQB1,La Taq,PASSED,7194,,.52090000000000003,
1619,JL08_AMPA,103,DQB1,La Taq,PASSED,7823,,10.2378,
3903,JL08_AMPA,107,DQB1,La Taq,PASSED,8065,,.93600000000000005,
3943,JL08_AMPA,112,DQB1,La Taq,PASSED,6450,,74.352900000000005,
3889,JL08_AMPA,113,DQB1,La Taq,PASSED,7630,,13.334300000000001,
1664,JL08_AMPA,120,DQB1,La Taq,PASSED,6850,,39.989199999999997,
3995,JL08_AMPA,125,DQB1,La Taq,PASSED,7049,,22.813199999999998,
425,JL08_AMPA,129,DQB1,La Taq,PASSED,6550,,2.3149000000000002,
4060,JL08_AMPA,143,DQB1,La Taq,PASSED,6900,,53.0989,
4811,JL08_AMPA,148,DQB1,La Taq,PASSED,7194,,31.1904,
4121,JL08_AMPA,149,DQB1,La Taq,PASSED,6800,,46.2209,
648,JL08_AMPA,172,DQB1,La Taq,PASSED,6600,,71.7941,
3733,JL08_AMPA,175,DQB1,La Taq,PASSED,7823,,4.6745999999999999,
749,JL08_AMPA,185,DQB1,La Taq,PASSED,6850,,52.378399999999999,
3986,JL08_AMPA,187,DQB1,La Taq,PASSED,6650,,63.383600000000001,
3890,JL08_AMPA,188,DQB1,La Taq,PASSED,7000,,56.942100000000003,
3752,JL08_AMPA,201,DQB1,La Taq,PASSED,6750,,.69159999999999999,
4378,JL08_AMPA,209,DQB1,La Taq,PASSED,6750,,70.950699999999998,
4519,JL08_AMPA,214,DQB1,La Taq,PASSED,6750,,47.415799999999997,
4128,JL08_AMPA,218,DQB1,La Taq,PASSED,7581,,15.1736,
3944,JL08_AMPA,233,DQB1,La Taq,PASSED,6900,,38.427700000000002,
3542,JL08_AMPA,245,DQB1,La Taq,PASSED,7920,,7.9748000000000001,
3821,JL08_AMPA,249,DQB1,La Taq,PASSED,6850,,.55510000000000004,
3998,JL08_AMPA,252,DQB1,La Taq,PASSED,7727,,4.3030999999999997,
4026,JL08_AMPA,259,DQB1,La Taq,PASSED,7146,,40.978000000000002,
4024,JL08_AMPA,264,DQB1,La Taq,PASSED,6650,,1.0402,
4397,JL08_AMPA,307,DQB1,La Taq,PASSED,7291,,24.131799999999998,
4365,JL08_AMPA,313,DQB1,La Taq,PASSED,7049,,40.832299999999996,
4389,JL08_AMPA,349,DQB1,La Taq,PASSED,6500,,81.763000000000005,
3857,JL08_AMPA,364,DQB1,La Taq,PASSED,6400,,3.2515999999999998,
3238,JL08_AMPA,367,DQB1,La Taq,PASSED,7291,,22.737100000000002,
3997,JL08_AMPA,380,DQB1,La Taq,PASSED,6200,,88.308499999999995,
3379,JL08_AMPA,393,DQB1,La Taq,PASSED,7485,,27.246099999999998,
3540,JL08_AMPA,395,DQB1,La Taq,PASSED,7436,,30.574000000000002,
3461,JL08_AMPA,396,DQB1,La Taq,PASSED,7001,,34.817100000000003,
3595,JL08_AMPA,397,DQB1,La Taq,PASSED,7146,,33.979700000000001,
3198,JL08_AMPA,400,DQB1,La Taq,PASSED,7194,,26.033300000000001,
3528,JL08_AMPA,402,DQB1,La Taq,PASSED,6100,,72.757300000000001,
5610,JL08_AMPA,404,DQB1,La Taq,PASSED,7581,,1.038,
3227,JL08_AMPA,407,DQB1,La Taq,PASSED,6500,,1.1880999999999999,
3441,JL08_AMPA,408,DQB1,La Taq,PASSED,7775,,6.2728999999999999,
3608,JL08_AMPA,410,DQB1,La Taq,PASSED,6700,,59.0702,
3633,JL08_AMPA,412,DQB1,La Taq,PASSED,7581,,1.04,
3213,JL08_AMPA,413,DQB1,La Taq,PASSED,6700,,61.471899999999998,
3237,JL08_AMPA,416,DQB1,La Taq,PASSED,6200,,75.048400000000001,
3370,JL08_AMPA,422,DQB1,La Taq,PASSED,5901,,98.605599999999995,
3549,JL08_AMPA,429,DQB1,La Taq,PASSED,7000,,32.933799999999998,
3685,JL08_AMPA,431,DQB1,La Taq,PASSED,6650,,56.226999999999997,
4517,JL08_AMPA,433,DQB1,La Taq,PASSED,6950,,41.733800000000002,
3407,JL08_AMPA,437,DQB1,La Taq,PASSED,7098,,46.872399999999999,
3191,JL08_AMPA,441,DQB1,La Taq,PASSED,6700,,57.608800000000002,
3232,JL08_AMPA,444,DQB1,La Taq,PASSED,6500,,58.165500000000002,
3496,JL08_AMPA,446,DQB1,La Taq,PASSED,7001,,30.329899999999999,
4833,JL08_AMPA,449,DQB1,La Taq,PASSED,6550,,54.3431,
4478,JL08_AMPA,3,DQB1,La Taq,PASSED,6150,,92.290400000000005,
4372,JL08_AMPA,5,DQB1,La Taq,PASSED,6550,,70.363200000000006,
3553,JL08_AMPA,13,DQB1,La Taq,PASSED,6600,,61.573,
4788,JL08_AMPA,16,DQB1,La Taq,PASSED,6850,,52.488199999999999,
4547,JL08_AMPA,17,DQB1,La Taq,PASSED,6600,,48.195999999999998,
3506,JL08_AMPA,22,DQB1,La Taq,PASSED,7436,,27.417000000000002,
3214,JL08_AMPA,27,DQB1,La Taq,PASSED,6800,,.86229999999999996,
2341,JL08_AMPA,30,DQB1,La Taq,PASSED,6700,,46.878300000000003,
3487,JL08_AMPA,51,DQB1,La Taq,PASSED,6950,,38.649700000000003,
3439,JL08_AMPA,63,DQB1,La Taq,PASSED,7000,,45.818399999999997,
3849,JL08_AMPA,68,DQB1,La Taq,PASSED,7243,,27.7896,
3514,JL08_AMPA,74,DQB1,La Taq,PASSED,6550,,73.297799999999995,
4577,JL08_AMPA,77,DQB1,La Taq,PASSED,7291,,44.381700000000002,
4225,JL08_AMPA,78,DQB1,La Taq,PASSED,7098,,42.8673,
4226,JL08_AMPA,79,DQB1,La Taq,PASSED,7291,,25.994800000000001,
2733,JL08_AMPA,87,DQB1,La Taq,PASSED,6150,,.10199999999999999,
3609,JL08_AMPA,92,DQB1,La Taq,PASSED,7872,,.60450000000000004,
4197,JL08_AMPA,104,DQB1,La Taq,PASSED,6400,,63.968299999999999,
3917,JL08_AMPA,105,DQB1,La Taq,PASSED,6600,,68.087699999999998,
3507,JL08_AMPA,111,DQB1,La Taq,PASSED,7436,,44.512500000000003,
3610,JL08_AMPA,114,DQB1,La Taq,PASSED,6650,,57.852499999999999,
1048,JL08_AMPA,134,DQB1,La Taq,PASSED,8162,,2.8586,
4241,JL08_AMPA,135,DQB1,La Taq,PASSED,6650,,56.329500000000003,
5992,JL08_AMPA,136,DQB1,La Taq,PASSED,7620,,10.676500000000001,
1275,JL09_AMPA,4,DQB1,La Taq,PASSED,6487,,70.320899999999995,
1353,JL09_AMPA,14,DQB1,La Taq,PASSED,6334,,.85599999999999998,
1366,JL09_AMPA,18,DQB1,La Taq,PASSED,6334,,87.850499999999997,
1407,JL09_AMPA,21,DQB1,La Taq,PASSED,6385,,98.720600000000005,
1385,JL09_AMPA,23,DQB1,La Taq,PASSED,6590,,58.725700000000003,
1386,JL09_AMPA,29,DQB1,La Taq,PASSED,7000,,26.985600000000002,
2709,JL09_AMPA,32,DQB1,La Taq,PASSED,6744,,1.3856999999999999,
368,JL09_AMPA,39,DQB1,La Taq,PASSED,7667,,7.3737000000000004,
3107,JL09_AMPA,44,DQB1,La Taq,PASSED,6641,,1.0442,
1621,JL09_AMPA,54,DQB1,La Taq,FAILED,FAILED,,no DNA,
322,JL09_AMPA,55,DQB1,La Taq,PASSED,6129,,95.403000000000006,
3046,JL09_AMPA,60,DQB1,La Taq,PASSED,6487,,1.0788,
2685,JL09_AMPA,66,DQB1,La Taq,PASSED,6795,,1.4794,
1996,JL09_AMPA,71,DQB1,La Taq,PASSED,6282,,85.019499999999994,
1698,JL09_AMPA,82,DQB1,La Taq,PASSED,6180,,109.33580000000001,
1647,JL09_AMPA,85,DQB1,La Taq,PASSED,6334,,.79649999999999999,
1639,JL09_AMPA,88,DQB1,La Taq,FAILED,FAILED,,no DNA,
1296,JL09_AMPA,90,DQB1,La Taq,FAILED,FAILED,,FAILED,
563,JL09_AMPA,91,DQB1,La Taq,PASSED,6641,,60.725700000000003,
807,JL09_AMPA,103,DQB1,La Taq,PASSED,7667,,3.9186999999999999,
557,JL09_AMPA,107,DQB1,La Taq,PASSED,8524,,10.9018,
558,JL09_AMPA,112,DQB1,La Taq,PASSED,6385,,86.131500000000003,
545,JL09_AMPA,113,DQB1,La Taq,PASSED,6180,,75.012900000000002,
2895,JL09_AMPA,120,DQB1,La Taq,PASSED,7477,,4.8434999999999997,
2261,JL09_AMPA,125,DQB1,La Taq,PASSED,7144,,28.2559,
2197,JL09_AMPA,129,DQB1,La Taq,PASSED,5872,,2.1718999999999999,
3297,JL09_AMPA,143,DQB1,La Taq,PASSED,7191,,4.4143999999999997,
2423,JL09_AMPA,148,DQB1,La Taq,PASSED,6077,,106.8124,
2167,JL09_AMPA,149,DQB1,La Taq,PASSED,9238,,19.928100000000001,
2317,JL09_AMPA,172,DQB1,La Taq,PASSED,6129,,90.358099999999993,
273,JL09_AMPA,175,DQB1,La Taq,PASSED,7382,,20.6691,
2941,JL09_AMPA,185,DQB1,La Taq,PASSED,6590,,65.914599999999993,
1363,JL09_AMPA,187,DQB1,La Taq,PASSED,6897,,49.534599999999998,
3284,JL09_AMPA,188,DQB1,La Taq,PASSED,6539,,83.821899999999999,
2089,JL09_AMPA,201,DQB1,La Taq,PASSED,7715,,7.3015999999999996,
2560,JL09_AMPA,209,DQB1,La Taq,PASSED,6590,,62.902900000000002,
3313,JL09_AMPA,214,DQB1,La Taq,PASSED,6385,,70.417400000000001,
3575,JL09_AMPA,218,DQB1,La Taq,PASSED,7620,,13.0998,
2831,JL09_AMPA,233,DQB1,La Taq,PASSED,7763,,1.7515000000000001,
1416,JL09_AMPA,245,DQB1,La Taq,PASSED,7191,,18.569099999999999,
3787,JL09_AMPA,249,DQB1,La Taq,PASSED,6436,,74.997600000000006,
270,JL09_AMPA,252,DQB1,La Taq,PASSED,7667,,13.967000000000001,
1400,JL09_AMPA,259,DQB1,La Taq,PASSED,6487,,73.739500000000007,
2301,JL09_AMPA,264,DQB1,La Taq,PASSED,6026,,2.7885,
1365,JL09_AMPA,307,DQB1,La Taq,PASSED,6641,,66.120999999999995,
299,JL09_AMPA,313,DQB1,La Taq,PASSED,5924,,95.696899999999999,
590,JL09_AMPA,349,DQB1,La Taq,PASSED,6180,,88.663200000000003,
3197,JL09_AMPA,364,DQB1,La Taq,PASSED,7000,,31.313300000000002,
3040,JL09_AMPA,367,DQB1,La Taq,PASSED,7000,,3.9563000000000001,
2919,JL09_AMPA,380,DQB1,La Taq,PASSED,7525,,14.733000000000001,
3017,JL09_AMPA,393,DQB1,La Taq,PASSED,6795,,4.6592000000000002,
576,JL09_AMPA,395,DQB1,La Taq,PASSED,6385,,67.165400000000005,
3203,JL09_AMPA,396,DQB1,La Taq,PASSED,6641,,59.758099999999999,
4349,JL09_AMPA,397,DQB1,La Taq,PASSED,6744,,63.1158,
666,JL09_AMPA,400,DQB1,La Taq,PASSED,6539,,63.271299999999997,
4255,JL09_AMPA,402,DQB1,La Taq,PASSED,7096,,30.761900000000001,
338,JL09_AMPA,404,DQB1,La Taq,PASSED,6334,,77.236500000000007,
3314,JL09_AMPA,407,DQB1,La Taq,PASSED,6231,,83.457300000000004,
1402,JL09_AMPA,408,DQB1,La Taq,PASSED,5719,,126.4785,
1918,JL09_AMPA,410,DQB1,La Taq,PASSED,6692,,33.312600000000003,
1371,JL09_AMPA,412,DQB1,La Taq,PASSED,6539,,68.473600000000005,
4106,JL09_AMPA,413,DQB1,La Taq,PASSED,6641,,65.486199999999997,
714,JL09_AMPA,416,DQB1,La Taq,PASSED,5975,,84.828400000000002,
1171,JL09_AMPA,422,DQB1,La Taq,PASSED,6282,,77.717600000000004,
3345,JL09_AMPA,429,DQB1,La Taq,PASSED,6026,,3.8287,
1394,JL09_AMPA,431,DQB1,La Taq,PASSED,6795,,1.2767999999999999,
4513,JL09_AMPA,433,DQB1,La Taq,PASSED,7382,,10.1112,
3729,JL09_AMPA,437,DQB1,La Taq,PASSED,7001,,2.6737000000000002,
3946,JL09_AMPA,441,DQB1,La Taq,PASSED,6692,,1.3666,
1348,JL09_AMPA,444,DQB1,La Taq,PASSED,7525,,12.619300000000001,
3797,JL09_AMPA,446,DQB1,La Taq,PASSED,6744,,39.666800000000002,
3480,JL09_AMPA,449,DQB1,La Taq,PASSED,7525,,7.8883000000000001,
1357,JL09_AMPA,3,DQB1,La Taq,PASSED,6180,,99.753100000000003,
2970,JL09_AMPA,5,DQB1,La Taq,PASSED,6282,,61.3367,
3418,JL09_AMPA,13,DQB1,La Taq,PASSED,6590,,62.479100000000003,
3958,JL09_AMPA,16,DQB1,La Taq,PASSED,6590,,73.811300000000003,
969,JL09_AMPA,17,DQB1,La Taq,PASSED,6590,,66.948599999999999,
1279,JL09_AMPA,22,DQB1,La Taq,PASSED,7334,,13.136799999999999,
979,JL09_AMPA,27,DQB1,La Taq,PASSED,7858,,1.3424,
583,JL09_AMPA,30,DQB1,La Taq,PASSED,7239,,21.424399999999999,
1026,JL09_AMPA,51,DQB1,La Taq,PASSED,7858,,3.3031000000000001,
857,JL09_AMPA,63,DQB1,La Taq,PASSED,7858,,11.3584,
1393,JL09_AMPA,68,DQB1,La Taq,PASSED,7334,,14.869899999999999,
1113,JL09_AMPA,74,DQB1,La Taq,PASSED,6077,,95.775199999999998,
2003,JL09_AMPA,77,DQB1,La Taq,PASSED,6692,,95.319199999999995,
1224,JL09_AMPA,78,DQB1,La Taq,PASSED,6539,,75.570999999999998,
987,JL09_AMPA,79,DQB1,La Taq,PASSED,6487,,75.855999999999995,
4804,JL09_AMPA,87,DQB1,La Taq,PASSED,7191,,19.6435,
4824,JL09_AMPA,92,DQB1,La Taq,PASSED,6590,,54.7211,
1603,JL09_AMPA,104,DQB1,La Taq,PASSED,6231,,1.2496,
858,JL09_AMPA,105,DQB1,La Taq,PASSED,6795,,65.613100000000003,
750,JL09_AMPA,111,DQB1,La Taq,PASSED,8001,,14.162000000000001,
423,JL09_AMPA,114,DQB1,La Taq,PASSED,6436,,76.150599999999997,
957,JL09_AMPA,134,DQB1,La Taq,PASSED,6282,,71.119900000000001,
991,JL09_AMPA,135,DQB1,La Taq,PASSED,6949,,36.773800000000001,
823,JL09_AMPA,136,DQB1,La Taq,PASSED,6350,,81.639600000000002,
1205,JL11_AMPA,4,DQB1,La Taq,PASSED,7620,,20.632300000000001,
2630,JL11_AMPA,14,DQB1,La Taq,PASSED,6850,,.53720000000000001,
1719,JL11_AMPA,18,DQB1,La Taq,FAILED,FAILED,,FAILED,
4801,JL11_AMPA,21,DQB1,La Taq,PASSED,6100,,3.2448999999999999,
2413,JL11_AMPA,23,DQB1,La Taq,PASSED,7382,,1.1227,
1737,JL11_AMPA,29,DQB1,La Taq,PASSED,7667,,.93500000000000005,
5934,JL11_AMPA,32,DQB1,La Taq,PASSED,6250,,1.2696000000000001,
1470,JL11_AMPA,39,DQB1,La Taq,PASSED,6350,,3.1629999999999998,
842,JL11_AMPA,44,DQB1,La Taq,FAILED,FAILED,,FAILED,
4909,JL11_AMPA,54,DQB1,La Taq,FAILED,FAILED,,FAILED,
4623,JL11_AMPA,55,DQB1,La Taq,FAILED,FAILED,,FAILED,
2249,JL11_AMPA,60,DQB1,La Taq,PASSED,5751,,.95850000000000002,
5089,JL11_AMPA,66,DQB1,La Taq,PASSED,7049,,1.3709,
723,JL11_AMPA,71,DQB1,La Taq,PASSED,7239,,.50139999999999996,
4823,JL11_AMPA,82,DQB1,La Taq,PASSED,4865,,5.3266,
5995,JL11_AMPA,85,DQB1,La Taq,PASSED,6650,,90.016499999999994,
4578,JL11_AMPA,88,DQB1,La Taq,PASSED,6750,,.64910000000000001,
1073,JL11_AMPA,90,DQB1,La Taq,FAILED,FAILED,,FAILED,
801,JL11_AMPA,91,DQB1,La Taq,PASSED,7429,,10.8277,
4929,JL11_AMPA,103,DQB1,La Taq,PASSED,5701,,.84789999999999999,
2514,JL11_AMPA,107,DQB1,La Taq,PASSED,6400,,59.005099999999999,
711,JL11_AMPA,112,DQB1,La Taq,PASSED,7239,,31.366399999999999,
4903,JL11_AMPA,113,DQB1,La Taq,PASSED,5401,,120.34820000000001,
804,JL11_AMPA,120,DQB1,La Taq,PASSED,6750,,45.326099999999997,
4743,JL11_AMPA,125,DQB1,La Taq,PASSED,6650,,44.695599999999999,
5155,JL11_AMPA,129,DQB1,La Taq,PASSED,7810,,1.6104000000000001,
2380,JL11_AMPA,143,DQB1,La Taq,PASSED,7715,,9.5221,
2306,JL11_AMPA,148,DQB1,La Taq,PASSED,7953,,1.962,
2206,JL11_AMPA,149,DQB1,La Taq,PASSED,6900,,42.904200000000003,
4777,JL11_AMPA,172,DQB1,La Taq,PASSED,6600,,.97509999999999997,
1128,JL11_AMPA,175,DQB1,La Taq,PASSED,5351,,122.8429,
5002,JL11_AMPA,185,DQB1,La Taq,PASSED,6900,,52.227899999999998,
4319,JL11_AMPA,187,DQB1,La Taq,PASSED,8096,,3.4478,
2311,JL11_AMPA,188,DQB1,La Taq,PASSED,8096,,3.8954,
2195,JL11_AMPA,201,DQB1,La Taq,PASSED,6150,,.82189999999999996,
1781,JL11_AMPA,209,DQB1,La Taq,PASSED,6850,,55.434100000000001,
1071,JL11_AMPA,214,DQB1,La Taq,PASSED,7429,,20.916,
764,JL11_AMPA,218,DQB1,La Taq,PASSED,6150,,.73250000000000004,
2446,JL11_AMPA,233,DQB1,La Taq,PASSED,7096,,24.159700000000001,
2448,JL11_AMPA,245,DQB1,La Taq,PASSED,5951,,76.053200000000004,
2118,JL11_AMPA,249,DQB1,La Taq,PASSED,1452,,93.622200000000007,
1760,JL11_AMPA,252,DQB1,La Taq,PASSED,7477,,5.6940999999999997,
1074,JL11_AMPA,259,DQB1,La Taq,PASSED,6300,,79.052000000000007,
260,JL11_AMPA,264,DQB1,La Taq,PASSED,6750,,70.1203,
4548,JL11_AMPA,307,DQB1,La Taq,PASSED,7382,,7.3498999999999999,
3755,JL11_AMPA,313,DQB1,La Taq,PASSED,7001,,22.959900000000001,
3016,JL11_AMPA,349,DQB1,La Taq,PASSED,6500,,61.213200000000001,
2126,JL11_AMPA,364,DQB1,La Taq,PASSED,6650,,1.496,
1841,JL11_AMPA,367,DQB1,La Taq,PASSED,7715,,15.109400000000001,
6155,JL11_AMPA,380,DQB1,La Taq,PASSED,7620,,6.6955999999999998,
5455,JL11_AMPA,393,DQB1,La Taq,PASSED,6350,,64.558899999999994,
4082,JL11_AMPA,395,DQB1,La Taq,PASSED,7905,,1.8565,
5731,JL11_AMPA,396,DQB1,La Taq,PASSED,6450,,67.872900000000001,
1324,JL11_AMPA,397,DQB1,La Taq,PASSED,6150,,90.254999999999995,
1751,JL11_AMPA,400,DQB1,La Taq,PASSED,6200,,93.563400000000001,
5156,JL11_AMPA,402,DQB1,La Taq,PASSED,6100,,10.462199999999999,
